date,country_code,country_name,SLT99_FTOT_TREAS,SLT399_FTOT_TREAS_VALCHG,SLT399_FTOT_TREAS_ESTTRANS,SLT99_FTOT_AGCY,SLT399_FTOT_AGCY_VALCHG,SLT399_FTOT_AGCY_ESTTRANS,SLT99_FTOT_CORP,SLT399_FTOT_CORP_VALCHG,SLT399_FTOT_CORP_ESTTRANS,SLT99_FTOT_STK,SLT399_FTOT_STK_VALCHG,SLT399_FTOT_STK_ESTTRANS,SLT99_US_FOR_BOND,SLT399_US_FOR_BOND_VALCHG,SLT399_US_FOR_BOND_ESTTRANS,SLT99_US_FOR_STK,SLT399_US_FOR_STK_VALCHG,SLT399_US_FOR_STK_ESTTRANS
2013-01,79995,Total IROs,80881,-587,-5343,7565,-48,171,9485,-54,-76,3762,187,-50,6203,-1010,2529,283,10,25
2013-01,99990,Foreign official: all countries,3671777,-24754,36416,488019,-3191,-3499,120665,-680,835,734184,36242,-4461,NA,NA,NA,NA,NA,NA
2013-01,99996,All Countries and IROs,4947523,-33206,70901,950494,-6318,-21365,2770566,-15586,25372,4783123,235605,-19898,2333216,-17661,40627,5581343,228881,2513
2013-02,10189,Austria,3204,7,115,315,1,29,2684,-15,99,6816,68,274,6886,-51,219,9274,-192,524
2013-02,10251,Belgium,165744,377,1937,7120,15,-139,304606,-1808,-3738,25676,269,-404,8990,-150,-247,40554,1227,-74
2013-02,10405,Cyprus,70,0,-1,3,0,0,44,0,0,232,2,-1,469,-3,76,1366,-40,86
2013-02,10502,Denmark,9394,22,-227,277,1,-76,28672,-165,488,44375,462,-414,6866,-71,330,47973,-1497,501
2013-02,10707,Finland,3574,8,17,282,0,151,4035,-29,-859,13175,130,551,4935,-53,2,21802,-450,296
2013-02,10804,France,44823,103,23,5234,11,58,42278,-268,-3472,120271,1430,-18215,107246,-976,832,264393,-9186,2123
2013-02,11002,Germany,59620,129,3742,4513,10,-367,86361,-460,7976,98297,996,1781,81489,-1295,862,234303,-9386,4196
2013-02,11207,Greece,1254,3,-26,103,0,3,3008,-19,-235,3802,38,130,1247,2,-14,4396,142,23
2013-02,11304,Iceland,799,2,-30,171,0,21,10,0,0,410,4,4,1725,-10,9,517,-11,321
2013-02,11401,Ireland,76114,169,2653,43223,91,-1087,160516,-905,6162,123422,1243,2984,48608,-168,465,159724,5539,-762
2013-02,11509,Italy,28607,65,387,1455,3,-3,10101,-61,-329,19946,162,4250,55150,-2610,-1029,57349,-7683,4017
2013-02,11703,Luxembourg,113013,256,1908,25176,52,-153,423988,-2444,7215,349481,3398,20347,74841,306,-887,34830,-1064,54
2013-02,11819,Malta,337,1,90,73,0,-13,822,-4,123,452,5,-24,104,-1,4,107,-2,31
2013-02,12009,Monaco,59,0,0,196,0,0,63,0,-1,1816,19,-4,0,0,0,11,-1,2
2013-02,12106,Netherlands,26023,63,-1492,10635,23,-477,68088,-401,-229,168005,1726,859,130482,-190,472,165885,-11320,9347
2013-02,12203,Norway,76336,175,104,177,0,57,22741,-133,14,142832,1473,171,34286,-110,945,26261,-1085,638
2013-02,12319,Portugal,2934,6,154,43,0,7,365,-2,-12,2581,26,54,2240,-76,-77,5200,-449,307
2013-02,12505,Spain,21156,49,-219,769,2,2,2850,-17,-37,10604,111,-114,32350,-632,-1260,62155,-3748,2003
2013-02,12602,Sweden,25708,56,1415,618,1,4,10814,-74,-1832,83520,847,1526,32213,-46,372,73642,904,607
2013-02,12688,Switzerland,167662,396,-4404,17692,36,211,109424,-628,2241,258428,2654,1397,14511,-62,-470,366575,1632,2078
2013-02,12807,Turkey,14947,34,-18,0,0,0,91,-1,0,280,3,12,19764,-232,276,30384,-493,-217
2013-02,13005,United Kingdom,112671,257,936,9644,20,-360,383317,-2287,-6771,554463,5673,4865,296257,-186,14,768110,-22916,6100
2013-02,13006,Guernsey,3227,8,-146,623,1,61,3320,-20,-54,21553,218,402,1388,-1,2,22785,-659,868
2013-02,13007,Jersey,968,2,-12,359,1,-13,13721,-80,76,15095,150,558,9381,-6,-146,50370,-1465,1601
2013-02,13008,Isle of Man,590,2,-111,2,0,0,305,-3,-205,955,12,-190,1387,-1,-106,1690,-45,184
2013-02,13218,Serbia,1186,3,57,0,0,0,0,0,0,17,0,1,2024,-38,461,10,-1,0
2013-02,14214,Croatia,255,1,-24,0,0,0,0,0,0,211,2,-30,1877,-12,-227,125,-6,9
2013-02,14338,Slovenia,218,1,-3,7,0,0,121,-1,9,810,8,3,977,-7,-75,166,-5,-4
2013-02,15202,Bulgaria,7,0,0,0,0,0,41,0,6,52,0,20,42,0,-3,58,-3,0
2013-02,15288,Czech Republic,6474,15,148,0,0,0,270,-2,-22,1715,17,24,849,-15,-4,3083,-128,20
2013-02,15504,Hungary,1116,1,619,452,1,-1,106,-1,-2,563,10,-385,11080,-354,940,2669,-180,-12
2013-02,15601,Latvia,85,0,12,318,1,-14,88,-1,-7,179,2,-11,736,-5,-56,15,0,8
2013-02,15709,Lithuania,0,0,0,0,0,0,4,0,0,43,0,1,2668,-14,186,25,-1,14
2013-02,15768,Poland,31209,73,-616,598,1,2,411,-2,-3,1460,16,-87,21761,-400,-156,9912,-382,65
2013-02,15806,Romania,5206,11,465,58,0,-6,294,-2,7,71,1,4,1999,-9,484,1095,-57,67
2013-02,16101,Russia,161071,370,122,300,0,300,770,-5,-125,536,5,6,14005,-77,1695,55767,-3292,316
2013-02,16403,Ukraine,6096,14,-28,10,0,0,79,0,0,116,0,89,8301,-31,2850,337,-14,79
2013-02,16543,Kazakhstan,11225,26,-88,0,0,0,258,-1,3,3562,37,2,2697,-15,88,586,-29,63
2013-02,16713,Euro Area Countries,547140,1238,9295,98968,206,-2001,1109986,-6434,12665,943815,9617,12462,556603,-5928,-522,1061692,-36625,22196
2013-02,19992,Total Europe,1188398,2719,7108,130614,271,-1809,1687148,-9855,6541,2077302,21236,20249,1043677,-7606,6674,2524738,-66418,36082
2013-02,29998,Canada,46894,106,822,4030,8,303,130041,-734,4826,572845,5896,1774,386779,-945,192,390142,-6208,669
2013-02,30104,Argentina,1649,4,-9,72,0,1,1612,-9,65,4738,50,-76,6608,-501,980,1508,-399,-11
2013-02,30155,Barbados,3797,9,9,438,1,-22,4819,-28,87,1126,12,-11,1768,-12,39,48,-19,-1506
2013-02,30309,Brazil,241836,560,-1511,2251,5,-7,498,-3,-23,3108,32,15,66309,51,-4598,150936,-4077,386
2013-02,30406,Chile,20365,45,820,97,0,2,2235,-13,55,23152,253,-1377,13759,-63,519,14949,-136,113
2013-02,30503,Colombia,28344,68,-1141,1867,4,-273,948,-6,-60,7841,87,-608,12757,-104,167,7296,-404,173
2013-02,30708,Cuba,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0
2013-02,30805,Dominican Republic,588,1,1,29,0,-1,145,-1,0,249,3,-6,1115,-7,32,11,0,0
2013-02,31003,Ecuador,77,0,-1,81,0,-6,452,-3,8,384,4,-23,205,0,12,53,-2,0
2013-02,31089,El Salvador,626,1,37,109,0,-13,111,-1,-4,172,2,-2,1162,-6,-25,0,0,0
2013-02,31607,Jamaica,3,0,0,275,1,6,324,-2,-15,118,1,-1,136,-1,-10,0,0,0
2013-02,31704,Mexico,61136,136,2112,35252,75,-1645,5547,-33,-50,31201,322,-36,79080,-351,2700,76638,-2502,-186
2013-02,31887,Panama,659,2,-25,1543,3,-30,3645,-22,-111,8911,92,14,5580,-34,381,18113,-1067,83
2013-02,32204,Peru,15671,36,93,4896,9,247,2128,-12,44,5841,62,-153,8345,9,935,3027,-207,42
2013-02,32409,Trinidad and Tobago,3434,8,26,1026,2,-24,1947,-12,-171,1569,16,-5,1179,-8,12,4,0,0
2013-02,32603,Uruguay,8386,19,121,620,1,-1,882,-5,52,1944,20,-22,3160,-62,110,1,0,0
2013-02,32719,Venezuela,4259,10,-6,262,1,-120,1808,-10,21,2602,27,-28,13981,157,33,51,-2,-2
2013-02,34401,Total Caribbean,184608,416,4417,88350,182,-588,490473,-2839,6344,838272,8711,-4599,275512,590,2867,861087,-997,42316
2013-02,35254,Aruba,141,0,-19,291,1,0,95,0,10,448,5,4,504,-3,0,0,0,0
2013-02,35319,Bahamas,3266,7,20,1172,3,-55,4511,-26,89,20401,197,1327,1063,5,-266,4428,-60,-486
2013-02,35602,Bermuda,84544,192,1481,36952,75,5,102792,-591,1938,73357,761,-338,30069,116,56,159775,-1957,3905
2013-02,35718,Belize,5,0,-1,2,0,0,108,-1,14,342,4,-6,206,-1,15,3,0,0
2013-02,35807,British Virgin Islands,10832,26,-431,3743,8,-59,19529,-113,301,95883,1021,-3057,6516,27,-92,46195,176,13178
2013-02,36137,Cayman Islands,74788,164,3716,42960,89,-781,352231,-2039,4437,619030,6435,-3439,227999,587,3079,577757,2221,26023
2013-02,36188,Curacao,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2013-02,37206,Netherlands Antilles,2026,5,-155,274,1,-115,2357,-15,-268,2160,25,-242,4872,20,-147,71809,-184,11
2013-02,37508,Saint Lucia,5,0,-2,2,0,0,63,0,4,104,1,2,18,0,0,0,0,-4
2013-02,37818,Turks AND Caicos Islands,27,0,3,29,0,-2,88,0,15,254,6,-297,212,-1,2,0,0,0
2013-02,39942,Total Latin America,388963,895,238,47492,101,-1958,20770,-122,-46,91744,971,-2352,212831,-935,1428,272650,-8798,599
2013-02,40703,Bahrain,679,2,-23,821,2,-24,209,-1,-5,709,7,0,195,-4,-71,12,-1,-1
2013-02,41319,Sri Lanka,1256,3,-104,10,0,0,0,0,0,19,0,1,1886,-14,85,499,-1,-16
2013-02,41408,China,1246816,2788,35636,164511,363,-12936,23574,-137,218,244800,2503,2376,1102,4,6,136287,-5504,1810
2013-02,42005,Hong Kong,96103,219,898,26171,55,-878,10800,-63,-8,53599,528,2410,3474,9,18,130912,-895,158
2013-02,42102,India,49570,119,-2322,3,0,0,56,0,0,1475,15,24,3845,-6,223,76472,-5873,2924
2013-02,42218,Indonesia,21993,54,-1386,3206,8,-747,69,0,-1,576,3,299,14447,-69,80,35467,3193,631
2013-02,42404,Iraq,1700,3,197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-02,42501,Israel,15129,33,849,2052,4,152,3711,-21,85,29542,300,443,18577,-284,345,37777,718,-1166
2013-02,42609,Japan,1045106,2409,-1397,227509,480,-7547,175259,-1052,-4144,322610,3409,-7567,62433,-402,3748,462812,11725,6094
2013-02,43001,Korea,44838,104,-195,60676,125,-349,13024,-77,-139,32719,340,-181,32362,201,1481,140026,6135,-623
2013-02,43109,Kuwait,23722,54,324,4172,9,-231,7958,-49,-331,101264,1108,-6040,NA,NA,NA,NA,NA,NA
2013-02,43419,Lebanon,2,0,0,0,0,0,47,0,-1,835,16,-689,752,-9,4,118,-5,4
2013-02,43605,Malaysia,18591,44,-553,14630,30,-271,3109,-18,42,7615,79,-33,11746,104,-309,25201,342,494
2013-02,44105,Oman,16459,37,374,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,358,-16,16
2013-02,44709,Pakistan,1272,3,-1,6,0,0,58,0,-10,141,1,1,272,-6,-4,977,55,13
2013-02,44806,Philippines,38986,90,-277,31,0,1,471,-3,-14,1201,13,-14,7230,-13,-2,17157,1356,10
2013-02,45101,Qatar,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5736,-91,-119,903,-39,86
2013-02,45608,Saudi Arabia,74448,173,-533,7897,15,718,9212,-44,1642,66129,709,-2568,NA,NA,NA,NA,NA,NA
2013-02,46019,Singapore,102344,221,6268,4303,9,-2,49659,-285,1073,118995,1241,-1195,9599,13,671,60936,7,-439
2013-02,46205,Syria,0,0,0,0,0,0,0,0,0,4,0,1,NA,NA,NA,NA,NA,NA
2013-02,46302,Taiwan,187914,440,-3318,129550,258,3161,36343,-211,409,22438,236,-465,118,-1,0,91295,354,1347
2013-02,46418,Thailand,17702,46,-2182,84,0,7,495,-3,5,3026,32,-107,3338,10,-5,36837,785,-227
2013-02,46604,United Arab Emirates,28003,65,-170,1410,3,-283,6396,-37,58,83359,860,100,4517,-69,57,2095,-90,207
2013-02,46906,Vietnam,9881,23,-88,0,0,0,0,0,0,21,0,0,755,-6,16,1282,-2,-4
2013-02,49999,Total Asia,3055905,6960,32285,647390,1362,-19160,341327,-2007,-1027,1101146,11511,-13788,183538,-672,6183,1258208,12225,11341
2013-02,50105,Algeria,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-02,50504,Botswana,1346,3,37,37,0,0,26,0,-1,584,6,-6,1,0,0,58,-1,2
2013-02,52418,Gabon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170,-2,-13,142,-2,7
2013-02,52604,Ghana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,549,-6,15,72,-1,19
2013-02,53201,Liberia,257,1,-15,68,0,-5,258,-1,3,649,6,23,2137,-23,53,2807,-108,-18
2013-02,53805,Mauritius,77,0,3,12,0,-2,46,0,2,1705,20,-223,166,-2,9,6428,-84,235
2013-02,54003,Morocco,1016,3,-121,6,0,0,12,0,0,30,0,-1,528,-6,-29,435,-21,0
2013-02,54305,Nigeria,2875,7,-348,NA,NA,NA,NA,NA,NA,NA,NA,NA,1079,-10,131,2024,-26,103
2013-02,55719,South Africa,13192,30,223,175,0,-11,765,-5,-6,3803,38,87,13734,-4,-119,65618,-1349,605
2013-02,57002,Egypt,784,2,10,48,0,-3,131,-1,7,275,2,73,1331,-32,10,2275,-119,-240
2013-02,59994,Total Africa,29571,68,-98,886,2,-26,2552,-15,19,9447,99,-100,21726,-123,-138,81032,-1848,339
2013-02,60089,Australia ,22154,53,-990,2447,5,-116,24098,-139,418,128233,1329,-525,153019,78,2592,159350,5000,-1863
2013-02,61204,Marshall Islands,8,0,1,4,0,0,48,0,1,364,3,111,2917,-18,142,9667,-118,222
2013-02,61689,New Zealand,5121,11,433,243,0,32,1515,-9,10,8358,91,-422,10039,-82,179,4079,-66,-67
2013-02,69906,Total Other Countries,27346,64,-567,2739,6,-85,25756,-149,426,137364,1427,-874,165983,78,2813,174794,5000,-1749
2013-02,69995,Total Foreign Countries,4921685,11228,44205,921582,1930,-23277,2760307,-16096,15322,4830079,49857,1580,2290046,-10728,21134,5562651,-66553,89106
2013-02,79995,Total IROs,78929,187,-2139,7680,15,100,9950,-55,520,3994,39,193,6668,-341,2471,330,-3,50
2013-02,99990,Foreign official: all countries,3714865,8471,34617,469581,999,-19437,122229,-703,2267,734450,7659,-7393,NA,NA,NA,NA,NA,NA
2013-02,99996,All Countries and IROs,5000614,11415,42066,929262,1946,-23178,2770257,-16151,15842,4834073,49897,1772,2345752,-9954,22490,5562981,-67047,89647
2013-03,10189,Austria,3300,-3,99,291,0,-23,2583,-16,-85,7327,246,265,6504,-54,-328,8820,-639,185
2013-03,10251,Belgium,166124,-140,520,7307,-3,190,305429,-1780,2603,26970,925,369,9055,-83,148,42777,986,1237
2013-03,10405,Cyprus,64,0,-7,3,0,0,16,0,-28,235,8,-5,477,-3,11,1399,-8,41
2013-03,10502,Denmark,9491,-8,105,301,0,24,27182,-168,-1322,46895,1599,921,6808,-54,-4,45731,-2191,-51
2013-03,10707,Finland,3518,-3,-53,243,0,-39,3882,-24,-129,13847,475,197,4787,-41,-107,21117,-596,-89
2013-03,10804,France,48260,-38,2433,5360,-2,128,42538,-247,-10862,127191,4333,-9523,104008,-742,-2496,254430,-4047,-5916
2013-03,11002,Germany,59032,-50,-1666,6148,-2,1637,88737,-505,-6436,105744,3542,-944,77419,-761,-3309,233102,-2486,1285
2013-03,11207,Greece,1220,-1,-32,104,0,0,2861,-18,-129,3887,137,-52,1079,-2,-166,3928,-139,-329
2013-03,11304,Iceland,799,-1,1,191,0,20,10,0,0,417,15,-8,1731,-28,34,538,-21,42
2013-03,11401,Ireland,82586,-64,6536,48141,-20,4938,175794,-938,16216,129831,4447,1962,49297,-332,1021,166897,4746,2427
2013-03,11509,Italy,28308,-24,-1899,1448,-1,-6,9707,-59,-335,20787,719,-6817,53048,-910,-1192,54129,-2998,-222
2013-03,11703,Luxembourg,113833,-96,-1097,26801,-12,1638,424118,-2477,-2157,371004,12592,-8409,75707,-249,1115,35952,-182,1304
2013-03,11819,Malta,309,0,-27,76,0,3,883,-5,66,482,16,14,106,-1,3,110,-1,4
2013-03,12009,Monaco,59,0,0,189,0,-7,60,0,-3,1844,65,-37,0,0,0,15,0,4
2013-03,12106,Netherlands,26468,-22,467,10039,-5,-591,67736,-398,46,172051,6053,-2324,129923,-603,44,169728,2473,1370
2013-03,12203,Norway,75778,-65,-493,150,0,-27,23454,-133,846,148831,5146,853,35192,-126,1032,26017,-474,230
2013-03,12319,Portugal,3021,-2,90,45,0,2,392,-2,29,2684,93,10,2349,-33,142,5327,-80,207
2013-03,12505,Spain,20299,-18,-839,762,0,-7,2715,-17,-118,8838,382,-2148,29893,-410,-2047,60449,-3707,2001
2013-03,12602,Sweden,25849,-22,163,571,0,-47,9612,-63,-1139,88114,3009,1585,37172,-114,5073,73992,-580,930
2013-03,12688,Switzerland,161847,-142,-5673,18299,-8,615,108514,-639,-2225,269981,9311,2242,13285,-100,-1126,371580,4228,777
2013-03,12807,Turkey,15321,-13,387,0,0,0,89,-1,-1,287,10,-3,19612,-255,103,32364,2458,-478
2013-03,13005,United Kingdom,123683,-95,4734,9202,-5,-437,375210,-2240,-5867,564985,19978,-13625,297720,-524,1987,786166,5177,12879
2013-03,13006,Guernsey,3280,-3,56,601,0,-22,3341,-19,40,22169,777,-161,1355,-2,-31,22489,154,-450
2013-03,13007,Jersey,1733,-1,766,236,0,-123,13421,-80,-220,14761,544,-878,9638,-17,274,50590,340,-120
2013-03,13008,Isle of Man,592,0,2,2,0,0,308,-2,5,981,34,-8,1348,-2,-37,1641,11,-60
2013-03,13218,Serbia,1186,-1,1,0,0,0,0,0,0,20,1,2,2045,-8,29,10,0,0
2013-03,14214,Croatia,286,0,31,0,0,0,0,0,0,228,8,9,1869,-31,23,128,-5,8
2013-03,14338,Slovenia,204,0,-14,6,0,0,115,-1,-5,831,29,-8,903,-6,-68,153,-1,-12
2013-03,15202,Bulgaria,7,0,0,0,0,0,48,0,7,63,2,9,42,0,0,28,-2,-28
2013-03,15288,Czech Republic,5675,-5,-794,0,0,0,262,-2,-6,1721,62,-56,865,-8,24,2862,-148,-73
2013-03,15504,Hungary,978,-1,-137,466,0,14,106,-1,1,626,20,43,10616,-491,27,2428,-276,35
2013-03,15601,Latvia,75,0,-10,313,0,-5,119,-1,32,182,6,-3,733,-12,9,19,-1,5
2013-03,15709,Lithuania,0,0,0,0,0,0,4,0,0,45,2,0,2319,-43,-306,13,-1,-11
2013-03,15768,Poland,30900,-26,-283,597,0,-1,402,-2,-7,1437,53,-76,21660,-392,291,9466,-512,66
2013-03,15806,Romania,5135,-4,-67,58,0,0,286,-2,-6,81,3,7,1968,-33,2,1118,-45,68
2013-03,16101,Russia,153025,-136,-7910,0,0,-300,723,-4,-43,545,19,-10,14345,-178,518,54229,-1981,443
2013-03,16403,Ukraine,5929,-5,-162,0,0,-10,79,0,0,26,4,-94,5852,-135,-2314,261,-14,-62
2013-03,16543,Kazakhstan,10013,-10,-1202,0,0,0,275,-2,19,4669,128,979,2723,-44,70,573,-24,11
2013-03,16713,Euro Area Countries,556999,-463,4501,106791,-46,7865,1127553,-6486,-1294,991962,34007,-27418,545125,-4289,-7522,1058497,-6682,3488
2013-03,19992,Total Europe,1193563,-1006,-6012,138118,-61,7565,1693616,-9858,-11078,2162018,74847,-35855,1035421,-6871,-1385,2541330,-695,17287
2013-03,29998,Canada,49282,-40,2428,4094,-2,66,132978,-760,3697,598761,20640,5027,388263,109,1375,396307,1047,5118
2013-03,30104,Argentina,1647,-1,-1,73,0,1,1620,-9,17,4768,171,-141,7042,-20,454,1675,168,-1
2013-03,30155,Barbados,3728,-3,-66,456,0,18,4910,-28,119,1183,41,16,1822,-16,70,39,0,-9
2013-03,30309,Brazil,242258,-205,627,2343,-1,93,483,-3,-12,3289,112,69,64317,-915,-1077,146807,-2187,-1942
2013-03,30406,Chile,19727,-17,-621,162,0,65,2258,-13,36,24051,834,65,13762,-85,88,14927,-335,313
2013-03,30503,Colombia,29721,-24,1401,1818,-1,-48,1055,-6,113,7387,283,-737,12408,-65,-284,7016,-247,-33
2013-03,30708,Cuba,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
2013-03,30805,Dominican Republic,588,0,0,27,0,-2,147,-1,3,259,9,1,1078,-10,-27,11,0,0
2013-03,31003,Ecuador,77,0,0,77,0,-4,451,-3,2,377,14,-21,205,0,0,52,0,-1
2013-03,31089,El Salvador,675,-1,50,75,0,-34,114,-1,4,172,6,-6,1137,-14,-11,0,0,0
2013-03,31607,Jamaica,3,0,0,284,0,9,328,-2,6,133,4,11,138,-1,3,0,0,0
2013-03,31704,Mexico,52798,-52,-8286,33289,-17,-1946,5544,-32,29,33264,1124,939,79819,1004,-265,76570,2799,-2867
2013-03,31887,Panama,600,-1,-58,1425,-1,-117,3710,-21,86,9228,321,-4,5519,-29,-32,17457,-1032,376
2013-03,32204,Peru,15976,-13,318,5021,-2,127,2080,-12,-36,5453,210,-598,7757,-69,-519,3053,158,-132
2013-03,32409,Trinidad and Tobago,3379,-3,-52,972,0,-54,1929,-11,-7,1723,57,97,1144,-11,-24,6,0,2
2013-03,32603,Uruguay,8521,-7,142,608,0,-12,888,-5,11,1921,70,-93,3170,-23,33,38,0,37
2013-03,32719,Venezuela,4250,-4,-5,259,0,-3,1809,-11,12,2629,94,-67,13649,-479,147,53,0,2
2013-03,34401,Total Caribbean,179079,-156,-5373,85668,-41,-2641,492892,-2866,5285,865947,30204,-4656,280013,-721,5222,875078,6063,3241
2013-03,35254,Aruba,144,0,3,291,0,0,93,-1,-1,438,16,-26,501,-5,2,0,0,0
2013-03,35319,Bahamas,3099,-3,-164,1046,-1,-125,4589,-26,104,20097,735,-1039,1049,-3,-11,4484,17,39
2013-03,35602,Bermuda,83700,-72,-772,35586,-17,-1349,103021,-601,830,76429,2643,429,31795,-93,1819,163647,-236,4108
2013-03,35718,Belize,4,0,-1,2,0,0,99,-1,-8,316,12,-38,195,-2,-9,15,0,12
2013-03,35807,British Virgin Islands,10732,-9,-91,3567,-2,-174,19139,-114,-276,94469,3455,-4869,6492,-22,-2,46644,659,-983
2013-03,36137,Cayman Islands,70592,-63,-4133,42212,-20,-728,355117,-2058,4944,645827,22304,2366,230795,-314,3110,589898,8245,-18
2013-03,36188,Curacao,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2013-03,37206,Netherlands Antilles,1823,-2,-201,303,0,29,2026,-14,-317,2105,78,-133,4819,-16,-37,69244,-2730,165
2013-03,37508,Saint Lucia,6,0,1,2,0,0,56,0,-7,104,4,-4,18,0,0,0,0,0
2013-03,37818,Turks AND Caicos Islands,28,0,1,29,0,0,86,-1,-1,253,9,-10,212,-2,2,0,0,0
2013-03,39942,Total Latin America,383228,-329,-5406,45610,-22,-1860,20895,-121,246,94261,3306,-789,210856,-750,-1225,267773,-677,-4200
2013-03,40703,Bahrain,741,-1,63,791,0,-30,203,-1,-5,722,26,-13,196,-2,3,12,0,0
2013-03,41319,Sri Lanka,1162,-1,-93,10,0,0,0,0,0,19,1,-1,2009,-12,135,528,-12,41
2013-03,41408,China,1265141,-1055,19380,169229,-77,4795,23862,-138,426,256421,8820,2801,1091,-2,-9,130312,-6224,249
2013-03,42005,Hong Kong,94100,-81,-1922,26566,-12,407,10916,-63,179,56030,1931,500,3443,-9,-22,125695,-2451,-2766
2013-03,42102,India,48217,-42,-1311,4,0,1,56,0,0,1514,53,-14,4007,3,159,76990,35,483
2013-03,42218,Indonesia,22682,-19,708,3201,-2,-3,71,0,2,580,21,-17,14171,-108,-168,37790,197,2126
2013-03,42404,Iraq,1800,-1,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03,42501,Israel,11533,-13,-3583,1932,-1,-119,3819,-22,130,30538,1064,-68,18153,-205,-219,38862,1528,-443
2013-03,42609,Japan,1054642,-885,10421,223745,-107,-3657,176373,-1024,2138,320566,11624,-13668,66417,-855,4839,485656,18844,4000
2013-03,43001,Korea,45141,-38,341,59391,-28,-1257,12964,-76,16,34316,1179,418,32407,-369,414,132645,-6106,-1275
2013-03,43109,Kuwait,24151,-20,449,4144,-2,-26,7987,-46,75,104189,3649,-724,NA,NA,NA,NA,NA,NA
2013-03,43419,Lebanon,2,0,0,0,0,0,47,0,0,856,30,-9,721,-10,-21,118,-2,2
2013-03,43605,Malaysia,18451,-16,-124,14833,-7,210,3018,-18,-73,7357,274,-532,12245,11,488,26164,567,396
2013-03,44105,Oman,16685,-14,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,1,364,-6,12
2013-03,44709,Pakistan,1286,-1,15,6,0,0,56,0,-2,135,5,-11,156,-11,-105,963,-56,42
2013-03,44806,Philippines,39038,-33,85,30,0,-1,396,-3,-72,1253,43,9,6615,-36,-579,17346,130,59
2013-03,45101,Qatar,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5689,-63,16,987,-15,99
2013-03,45608,Saudi Arabia,76258,-63,1873,8103,-4,210,9550,-54,392,67612,2383,-900,NA,NA,NA,NA,NA,NA
2013-03,46019,Singapore,92472,-87,-9785,4488,-2,187,50414,-290,1045,130643,4288,7360,9568,-34,3,62073,842,295
2013-03,46205,Syria,0,0,0,0,0,0,0,0,0,5,0,1,NA,NA,NA,NA,NA,NA
2013-03,46302,Taiwan,186788,-159,-967,132384,-61,2895,36834,-212,703,22981,808,-265,125,-1,8,90667,-764,136
2013-03,46418,Thailand,12093,-15,-5594,82,0,-2,513,-3,21,3165,109,30,3493,45,110,37765,431,497
2013-03,46604,United Arab Emirates,28743,-24,764,1368,-1,-41,6169,-37,-190,86094,3004,-269,4572,-50,105,2167,-35,107
2013-03,46906,Vietnam,9828,-8,-45,0,0,0,1,0,1,196,1,174,676,-5,-74,1348,-31,97
2013-03,49999,Total Asia,3064848,-2587,11530,650641,-304,3555,344199,-1994,4866,1135674,39675,-5147,186910,-1742,5114,1269284,6812,4264
2013-03,50105,Algeria,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03,50504,Botswana,1347,-1,2,37,0,0,26,0,0,597,21,-8,1,0,0,66,-1,9
2013-03,52418,Gabon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176,-1,7,143,-3,4
2013-03,52604,Ghana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,534,-4,-11,80,-1,9
2013-03,53201,Liberia,245,0,-12,66,0,-2,253,-2,-3,639,23,-33,2113,-17,-7,2833,-133,159
2013-03,53805,Mauritius,79,0,2,12,0,0,32,0,-14,1732,61,-34,165,-1,0,6353,-120,45
2013-03,54003,Morocco,1007,-1,-8,0,0,-6,11,0,-1,32,1,1,513,-4,-11,430,-7,2
2013-03,54305,Nigeria,2839,-2,-34,NA,NA,NA,NA,NA,NA,NA,NA,NA,1199,-8,128,2092,-38,106
2013-03,55719,South Africa,13315,-11,134,157,0,-18,746,-4,-15,4005,137,65,13432,-208,-94,63776,-1532,-310
2013-03,57002,Egypt,852,-1,69,46,0,-2,134,-1,4,280,10,-5,1328,-102,99,2068,-38,-169
2013-03,59994,Total Africa,29476,-25,-70,824,0,-62,2502,-15,-35,9700,340,-87,21752,-373,399,79086,-2057,111
2013-03,60089,Australia ,21798,-19,-337,2839,-1,393,24763,-141,806,132741,4620,-112,154519,-143,1643,157307,-1604,-439
